Maxim's Tree Service,"7873 S Estes Ct, Littleton, CO 80128","303‑906‑9354","maximstreeservice@gmail.com","TRUE","FALSE","FALSE","https://www.chamberofcommerce.com/business-directory/colorado/littleton/tree-service/2015091511-maxim-s-tree-service; https://www.maximstreeservice.com/","Trimming, removal, stump grinding, fire mitigation; plant health not mentioned; no financing."  
"Mile High Tree Care, Inc.","1051 E 54th Ave, Denver, CO 80221","303‑704‑9649","(not listed)","TRUE","TRUE","FALSE","https://www.chamberofcommerce.com/business-directory/colorado/denver/tree-service/2013296967-mile-high-tree-care; https://milehightreecare.com/","Tree pruning, removal, insect & disease control (plant health); financing not mentioned."  
Monster Tree Service of North Metro Denver,"Commerce City area (no street address)","(not listed)","(not listed)","TRUE","TRUE","FALSE","https://www.monstertreeservice.com/north-metro-denver/our-services/; https://www.monstertreeservice.com/north-metro-denver/areas-served/","Franchise branch for north metro Denver; services include pruning, removal, plant health care; contact via corporate lead generation only; no financing info."  
Monster Tree Service of Southwest Denver,"Southwest Denver area (no street address)","(not listed)","(not listed)","TRUE","TRUE","FALSE","https://www.monstertreeservice.com","Similar franchise branch; services same as above; no location‑specific phone/email."  
MQ Landscaping & Tree Services,"Denver area (no address)","(not listed)","(not listed)","TRUE","TRUE","FALSE","https://www.trees.com/tree-services/denver-co","Listed in trees.com “MQ Landscaping and Tree Services” with pruning and tree care; no further contact or financing info."  
My Denver Tree Service,"Denver area (no address)","(not listed)","(not listed)","TRUE","TRUE","FALSE","https://www.trees.com/tree-services/denver-co","Listed on trees.com among Denver services; inferred pruning & health; no contact or financing details."  
"N & D Tree, LLC","2718 Autumn Way, Parker, CO 80138","(720) 793‑5273","(not listed)",TRUE,TRUE,FALSE,"https://ndtreeservice.co/; https://www.homeadvisor.com/rated.NDTreeCraneServices.87388316.html","Full‑service tree & crane company; services include removal, pruning, insect/fire mitigation, planting; no email found; no financing mentioned."
"Neighborhood Arbor Care, LLC","11342 W 71st Pl, Arvada, CO 80004","303‑815‑5002","n.arborcare@gmail.com",TRUE,TRUE,FALSE,"https://www.neighborhoodarborcare.com/about; https://www.chamberofcommerce.com/business-directory/colorado/arvada/tree-service/2016334163-neighborhood-arbor-care","Family‑owned, licensed arborist; full service tree care including plant health; no financing indicated."
Nelson Forestry LLC,"566 Golden St, Calhan, CO 80808","719‑347‑3107","(not listed)",FALSE,TRUE,FALSE,"https://www.myhealthytrees.com/; https://www.chamberofcommerce.com/business-directory/colorado/calhan/tree-service/31265779-nelson-forestry-tree-health-care","Tree health care specialist based in Calhan; pruning/removal not clearly stated; services focus on insect & disease control; no financing info."
New Life Tree & Landscape,"1925 Eaton St, Denver, CO 80214","303‑433‑4916","(not listed)",TRUE,TRUE,FALSE,"https://www.mapquest.com/us/colorado/new-life-tree-landscape-438780013","Landscaping and tree care blend; pruning/removal and small‑tree planting services; no financing or email info."
Nick Lewis Tree Services, Inc,"9662 W Chatfield Ave Unit D, Littleton, CO 80128","720‑644‑7875","(not listed)",TRUE,TRUE,FALSE,"https://www.chamberofcommerce.com/business-directory/colorado/littleton/tree-service/2015091507-nick-lewis-tree-services-inc; https://www.nicklewistreeservices.com/","Licensed arborist offering trimming, removal, stump grinding, fertilization (plant health); no financing mention."
Nicolas Tree Service LLC,"4360 Eugene Way, Denver, CO 80239","(not listed)","(not listed)",TRUE,UNKNOWN,FALSE,"https://www.coloradocompanysearch.com/companies/nicolas-tree-service-llc/; https://www.nicolastreeservice.com/","Registered LLC in Denver; website minimal — assumed standard pruning/removal; plant health unclear; no contact/email found."
Northern Lights Tree Service LLC,"1395 S Reed St, Denver, CO 80232","720‑205‑3186","NorthernLightsTreeService@Live.com",TRUE,TRUE,FALSE,"https://www.northernlightstree.com/; https://www.bbb.org/us/co/lakewood/profile/tree-planting/northern-lights-tree-service-1296-12011436","Single Denver location; offers pruning, removal, planting, stump, brush and disease control; no financing mentioned."
"Northwest Services, Inc.","8256 Conifer Rd, Denver, CO 80221","720‑628‑9999","treesindenver@gmail.com",TRUE,TRUE,FALSE,"https://northwestservicesdenver.com/services/; https://www.chamberofcommerce.com/business-directory/colorado/denver/tree-service/2016334173-northwest-services","Tree trimming, removal, health evaluation, fertilization; full tree care; no financing info."
Preservation Tree Care Inc,"2309 W Oxford Ave, Englewood, CO 80110","303‑761‑1088","customercare@preservationtreecare.net",TRUE,TRUE,FALSE,"https://preservationtreecare.net/; https://www.chamberofcommerce.com/business-directory/colorado/englewood/tree-service/39006051-preservation-tree-care-inc; https://treeier.com/companies/preservation-tree-care-inc/","ISA‑certified arborist team; services include pruning, removal, planting, watering, fire mitigation; email from GLinkco; no financing info."  
"Purple Mountain Tree Care, LLC","Castle Rock, CO (service area)","(not listed)","(not listed)",TRUE,UNKNOWN,FALSE,"https://www.buildzoom.com/contractor/purple-mountain-tree-care; https://www.homeadvisor.com/rated.PurpleMountainTreeCare.21309705.html","Licensed under TreeTrimming0044 & ARBORIST0044 in CO; services trimming and pruning; plant health unspecified; no physical Denver address or contact details found."  
Reliable Tree Care LLC,"2650 W Yale Ave, Denver, CO 80219","303‑908‑8122","(not listed)",TRUE,TRUE,FALSE,"https://www.reliabletreecare.net/; https://www.chamberofcommerce.com/business-directory/colorado/denver/tree-service/2013282384-reliable-tree-care; https://www.angi.com/companylist/us/co/denver/reliable-tree-care-llc-reviews-7527006.htm","Single location; services include pruning, removals, stump grinding, planting, tree health evaluations; accepts credit but no financing plans; no public email."  
Robertson Tree Service LLC,"1575 Eaton St, Lakewood, CO 80214","(303) 512‑3144","robertsontreeservice1@gmail.com",TRUE,TRUE,FALSE,"https://robertsontrees.com/; https://robertsontrees.com/services/; https://www.bbb.org/us/co/lakewood/profile/tree-planting/robertson-tree-service-1296-90231594","Licensed & insured arborist; offers tree removal, pruning, stump grinding, fire mitigation, assessments, tree health care & emergency service; no explicit financing program mentioned."  
"Rocky Mountain Tree Care, Inc.","10575 W 64th Ave, Arvada, CO 80004","303‑431‑5885","(not listed)",TRUE,TRUE,FALSE,"https://rockymountaintree.com/services/; https://www.chamberofcommerce.com/business-directory/colorado/arvada/tree-service/40715891-rocky-mountain-tree-care-inc; https://opengovus.com/denver-business/2014-BFN-1073354","Established 1999; full‑service including tree removal, pruning, stump grinding, planting, insect/disease care, fertilization; no financing mentioned."  
"Rocky Mountain Custom Landscapes, Inc.","7330 S Fraser St Ste 1, Centennial, CO 80112","303‑680‑7536","(not listed)",TRUE,TRUE,UNKNOWN,"https://rmcustomlandscapes.com/contact-us/; https://rmcustomlandscapes.com/about-us/; https://www.houzz.com/professionals/landscape-contractors/rocky-mountain-custom-landscapes-pfvwus-pf~1992201772","Full‑service landscape & tree maintenance including pruning, planting, plant health care; flexible pricing & financing options advertised (unspecified); primary business is landscaping design/build."  
"Root Tree Service, LLC","6909 S Holly Cir Unit 210, Centennial, CO 80112","720‑369‑2963","roottreeservice@gmail.com",TRUE,TRUE,FALSE,"https://www.roottreeservice.com/; https://www.chamberofcommerce.com/business-directory/colorado/centennial/tree-service/1329603043-root-tree-service; https://www.roottreeservice.com/Why-Root-Tree-Services","Family‑owned & operated; services include tree trimming/pruning, crane removals, stump grinding, emergency services, property assessments, plant health care (PHC), insect/disease control; offers PHC discounts but no specific financing plan."  
Ross Tree Company,LLC,"80 S Galapago St, Denver, CO 80223","303‑871‑9121","rosstree@rosstree.net",TRUE,TRUE,FALSE,"https://rosstree.net/contact/; https://rosstree.net/tree-services/; https://www.chamberofcommerce.com/business-directory/colorado/denver/tree-service/1578962-ross-tree-company; https://www.bbb.org/us/co/denver/profile/tree-planting/ross-tree-company-1296-13225","Serving Denver metro since 1978; full‑service tree care including pruning, removal, stump grinding, planting, insect/disease treatment, Tri‑Level fertilization PHC program; no financing info."  
Rush Management Inc.,"1500 Overlook Dr, Lafayette, CO 80026","303‑444‑2841","(not listed)",TRUE,TRUE,FALSE,"https://www.rushmanagement.com/; https://www.chamberofcommerce.com/business-directory/colorado/lafayette/snow-removal-service/45131713-rush-management-inc; https://www.rushmanagement.com/landscaping-2/","Full‑service commercial property maintenance with licensed arborist, tree care, insect/pest control, pruning/removal; primarily landscaping/maintenance business; no public financing plans."  
Sanctuary Tree & Garden Care LLC,"3116 Zenobia St, Denver, CO 80212","303‑910‑1663","(not listed)",TRUE,TRUE,FALSE,"https://us.placedigger.com/sanctuary-tree-and-garden-care-llc296782941.html; https://www.angi.com/companylist/us/co/denver/sanctuary-tree-and-garden-care-llc-reviews-292106.htm; https://www.yellowpages.com/denver-co/mip/sanctuary-tree-and-garden-care-llc-474879698","ISA‑certified arborist team; services include pruning, removal, stump grinding, planting, insect/disease control, fertilization, emergency care; no financing advertised."  
Sandoval's Tree Care Inc.,"982 S Ironton St, Aurora, CO 80012","720‑767‑6366","info@sandovalstreecare.com",TRUE,TRUE,FALSE,"https://www.bbb.org/us/co/aurora/profile/tree-planting/sandovals-tree-care-inc-1296-90252251; https://sandovalstreecare.com/; https://www.chamberofcommerce.com/united-states/colorado/aurora/tree-service/1332646615-sandoval-s-tree-care","BBB A+ rated; offers tree removal, trimming, stump grinding, health care services; contact email listed; no financing plan noted."  
"Schulhoff Tree & Lawn Care, Inc.","Golden, CO and Denver Metro","(303) 279‑1910","cbecker@schulhofftlc.com",TRUE,TRUE,FALSE,"https://www.schulhofftlc.com/about/; https://www.schulhofftlc.com/tree-shrub-care/tree-trimming-shrub-pruning/; https://www.chamberofcommerce.com/business-directory/colorado/golden/arborist-service/1677286-schulhoff-tree-lawn-care-inc","Serving Denver metro since 1937; certified arborists/foresters; full‑service tree & lawn care including pruning, shrub care, fertilization/insect control; no explicit financing offer."  
Scott Parry Certified Arborist LLC,"Lafayette, CO (serves Denver metro & Front Range)","720‑778‑7191","scottparryca@gmail.com",TRUE,TRUE,FALSE,"https://sparryarborist.com/contact/; https://sparryarborist.com/services/; https://sparryarborist.com/service-area/","ISA‑certified arborist; pruning, removal, stump grinding, planting, PHC, risk assessments; small personal business; free estimates; no mention of financing plans."  
"SJ Tree Designs, LLC","Littleton, CO 80127","720‑778‑7336","(not listed)",TRUE,TRUE,FALSE,"https://sjtreedesigns.com/; https://www.mapquest.com/us/colorado/sj-tree-designs-429254112","ISA‑certified owner Scott Teske; trimming, removal, bee‑friendly woodworking salvage; no explicit financing details."  
Sunrise Tree Service,"5240 Newton St, Denver, CO 80221","(303) 477‑4851","(not listed)",TRUE,UNKNOWN,FALSE,"https://www.chamberofcommerce.com/united‑states/colorado/denver/landscaper/31246979‑sunrise‑tree‑service; https://www.mapquest.com/us/colorado/sunrise-tree-534248275; Buzzfile profile","Operates as Tim Gonzales Tree Service; pruning, removal, trimming; plant health care unspecified; no financing mentioned."  
"Sunshade Tree Care, LLC","Golden, CO 80401","(303) 472‑2266","Sunshadetreecare@gmail.com",TRUE,TRUE,FALSE,"https://www.sunshadetreecare.com/; https://www.mapquest.com/us/colorado/sunshade-tree-care-379687607; https://www.chamberofcommerce.com/business-directory/colorado/indian-hills/arborist-and-tree-surgeon/2023122113‑sunshade‑tree‑care‑llc","ISA‑certified arborist; services include pruning, removal, planting, pest treatments, cabling/bracing; no financing plans detailed."  
SuperTrees Colorado LLC,"5185 Emerson St, Denver, CO 80216","(303) 515‑1655","(not listed)",TRUE,TRUE,FALSE,"https://supertrees.com/tree-services/supertrees-colorado/; https://www.chamberofcommerce.com/business-directory/colorado/denver/tree-service/2017008147-supertrees-colorado; https://opengovco.com/business/20218112708","Full‑service certified arborists and nursery; pruning, removal, planting, PHC; no financing programs disclosed."  
Tannenbaum Tree Care,"2948 N Gaylord St, Denver, CO 80205","(720) 704‑1341","CHARLIE@TANNENBAUMTREE.COM",TRUE,TRUE,FALSE,"https://tannenbaumtreecare.com/; https://www.chamberofcommerce.com/business-directory/colorado/denver/tree-service/2026248863-tannenbaum-tree-care; DOT profile email","ISA‑certified arborists; pruning, removal, stump grinding, cabling/bracing, planting, PHC, emergency/ storm work; email from DOT filing; no financing."  
"The Cutting Edge Landscaping, Inc.","Arvada, CO (serves Denver metro)","(303) 999‑7058","(not listed)",TRUE,TRUE,UNKNOWN,"https://members.treeandlawncareco.org/list/member/the-cutting-edge-landscaping-inc-308; https://www.thebluebook.com/iProView/1293293/the-cutting-edge-landscaping-inc/subcontractors/; https://www.tceturfandlandscaping.com/services","Offers landscape construction plus tree removal, pruning, fertilization, pest control under broader maintenance contract; financing not specified but long-term contract billing noted."  
The Davey Tree Expert Company,"2000 S Quebec St Unit 1, Denver, CO 80231","(303) 515‑7492","(not listed)",TRUE,TRUE,FALSE,"https://www.chamberofcommerce.com/business-directory/colorado/denver/tree-service/2007847478-the-davey-tree-expert-company; https://www.finduslocal.com/tree-service/colorado/denver/davey-tree-expert-co_2000-south-quebec-st-unit-1/; https://www.davey.com/residential-tree-services/local-offices/east-denver-tree-service/","East Denver location; ISA-certified arborists provide trimming, removal, fertilization, insect/disease prevention, cabling/bracing, planting; accepts credit cards but no explicit financing program noted."  
The F.A. Bartlett Tree Expert Company,"455 S Platte River Dr, Denver, CO 80223","(303) 353‑0520","(not listed)",TRUE,TRUE,FALSE,"https://www.chamberofcommerce.com/business-directory/colorado/denver/tree-service/2013282382-bartlett-tree-experts; https://www.yellowpages.com/denver-co/mip/bartlett-tree-experts-554645025","Licensed arborists offering pruning, removal, planting, pest management, inspections; BBB lists Denver office at this address; no public financing details."  
"TigerTree, Inc.","809 9th St Suite 1B, Greeley, CO 80631","(970) 415‑0630","office@tigertreeinc.com",TRUE,TRUE,FALSE,"https://www.chamberofcommerce.com/business-directory/colorado/greeley/tree-service/2016709140-tigertree; https://www.mapquest.com/us/colorado/tigertree-429526319; https://tigertreeinc.com/services/","Primary location in Greeley, CO; services include pruning, removal, stump grinding, planting, plant health care; serves Denver region but no Denver street address; no specific financing program mentioned."  
Torres Tree Service Incorporated,"2001 Fulton St, Aurora, CO 80010","(720) 231‑6500","(not listed)",TRUE,TRUE,FALSE,"https://www.buzzfile.com/business/Torres-Tree-Service-Incorporated-720-231-6500","Aurora address listing; offers ornamental shrub and tree services including pruning and shrub care; contact via Buzzfile; no email or financing info."  
Tree Analysis Group LLC,"7547 S Jasmine Way, Centennial, CO 80112","(not listed)","(not listed)",TRUE,TRUE,FALSE,"https://www.coloradocompanysearch.com/companies/tree-analysis-group-llc/; https://www.treeanalysis.com/services","Consulting arborist services: assessments, planning, risk, plant health; physical address from CO filings; no public phone/email or financing info."  
Tree Medicine Tree Service,"2679 S Jackson St, Denver, CO 80210","(303) 759‑0665","arborist@treemedicine.com",TRUE,TRUE,FALSE,"https://www.manta.com/c/mb4kn27/tree-medicine-tree-service; https://treemedicine.com/other-services/; https://treemedicine.com/tree-removal/","Family‑owned since 1952; services include pruning, removal, trunk injections, insect/disease control, planting, stump grinding; email from site; no financing mentions."  
Tree Pros Inc,"1257 S Bannock St, Denver, CO 80223","(303) 791‑3740","paul@tree‑pros.com",TRUE,TRUE,FALSE,"https://www.chamberofcommerce.com/business-directory/colorado/denver/tree-service/2026654189-tree-pros; https://denvertree.net/contact; https://us.nextdoor.com/pages/tree-pros-denver-co/","Board‑Certified Master Arborist (#RM‑0988B), licensed by CO Dept of Ag; full plant health care offerings; email from Nextdoor; no financing detail."  
TREETEK LLC,"4892 S Xenia St, Denver, CO 80237","(not listed)","(not listed)",UNKNOWN,UNKNOWN,FALSE,"https://opengovco.com/business/20201985940","Registered CEO address; no public service offerings or contact details; unknown if pruning/plant health provided."  
Vegas Tree Service,"(no information found)","(not listed)","(not listed)",UNKNOWN,UNKNOWN,FALSE,"","No online presence or Denver licensed tree service listing found under that name."  
